,answer,answerUser,feature
1533,0.6,A3Y2Z6ZK6HEAC,"electricity consumption per person_(4244.0286, 48501.33]_0"
1540,0.6,A2CF2BD4Q0ZDJN,"electricity consumption per person_(4244.0286, 48501.33]_0"
1541,0.3,A11R8G0FYA2UVQ,"electricity consumption per person_(4244.0286, 48501.33]_0"
1542,0.3,A3O9Q7AV4TDE4G,"electricity consumption per person_(4244.0286, 48501.33]_0"
1543,0.5,A1TM1ZFU4OIPTD,"electricity consumption per person_(4244.0286, 48501.33]_0"
1544,0.2,A35QZFRG4FKK3Z,"electricity consumption per person_(4244.0286, 48501.33]_0"
1545,0.2,A3L4RJUHA0CJEA,"electricity consumption per person_(4244.0286, 48501.33]_0"
1546,0.2,A1743ZO14I4NFO,"electricity consumption per person_(4244.0286, 48501.33]_0"
1547,0.8,A292IMAU5EW3MN,"electricity consumption per person_(4244.0286, 48501.33]_0"
1548,0.1,ANQG22MEKC96H,"electricity consumption per person_(4244.0286, 48501.33]_0"
1549,0.1,A8GWYS9O8FUEK,"electricity consumption per person_(4244.0286, 48501.33]_0"
1550,0.8,A2VU8AC7MY3721,"electricity consumption per person_(4244.0286, 48501.33]_0"
1551,0.6,A28VVLG6MDEQC4,"electricity consumption per person_(4244.0286, 48501.33]_0"
1552,0.1,A1YX741QQSMKPS,"electricity consumption per person_(4244.0286, 48501.33]_0"
1553,0.7,A1OIXGF4N7O93T,"electricity consumption per person_(4244.0286, 48501.33]_0"
1554,0.3,A1NKBXOTZAI1YK,"electricity consumption per person_(4244.0286, 48501.33]_0"
1556,0.9,A2ABSQBRUAUS4C,"electricity consumption per person_(4244.0286, 48501.33]_1"
1559,0.7,A37EV8RZ82WT8E,"electricity consumption per person_(4244.0286, 48501.33]_1"
1560,0.5,A1AQK667NBERJ1,"electricity consumption per person_(4244.0286, 48501.33]_1"
1561,0.1,A1GJA9DZS0F43K,"electricity consumption per person_(4244.0286, 48501.33]_1"
1566,0.3,ANMXMEB55AGM6,"electricity consumption per person_(4244.0286, 48501.33]_1"
1567,0.5,A86GVZDTI15V0,"electricity consumption per person_(4244.0286, 48501.33]_1"
1568,0.9,A364KJDYEBAWC9,"electricity consumption per person_(4244.0286, 48501.33]_1"
1571,0.9,ATB9VOR75W6P3,"electricity consumption per person_(4244.0286, 48501.33]_1"
1572,0.6,A1T16G11LQWFXC,"electricity consumption per person_(4244.0286, 48501.33]_1"
1573,0.9,A1M8GE34UYSUCB,"electricity consumption per person_(4244.0286, 48501.33]_1"
1574,0.1,A1D4I1QYL9713I,"electricity consumption per person_(4244.0286, 48501.33]_1"
1575,0.1,A1X0WT0A91ZCIH,"electricity consumption per person_(4244.0286, 48501.33]_1"
1576,0.7,A29AX5O8KL48F8,"electricity consumption per person_(4244.0286, 48501.33]_1"
1577,0.7,A10DCC73F2CKHC,"electricity consumption per person_(4244.0286, 48501.33]_1"
1578,0.8,A17ELSQUMU0QT6,"electricity consumption per person_(4244.0286, 48501.33]_1"
1579,0.1,A1ZRK6K5JUPJAV,"electricity consumption per person_(4244.0286, 48501.33]_1"
1580,0.8,A2P0T88FJMZXUM,"electricity consumption per person_(4244.0286, 48501.33]_1"
1581,0.9,A9DDL2ARURWLI,"electricity consumption per person_(4244.0286, 48501.33]_1"
1582,0.9,A2O7P3NAOR9TUG,"electricity consumption per person_(4244.0286, 48501.33]_1"
1583,0.7,A5UHPNDXCAO7O,"electricity consumption per person_(4244.0286, 48501.33]_1"
1584,0.8,A2YKW761AK4ZGY,"electricity consumption per person_(4244.0286, 48501.33]_1"
1585,0.6,A3HHDPKL3O3O7Y,"electricity consumption per person_(4244.0286, 48501.33]_1"
1586,0.7,A2M4YIC3XU2693,"electricity consumption per person_(4244.0286, 48501.33]_1"
1587,0.6,A1GF29TP5AVQ49,"electricity consumption per person_(4244.0286, 48501.33]_1"
1588,0.8,A3Y2Z6ZK6HEAC,"electricity consumption per person_(4244.0286, 48501.33]_1"
1595,0.8,A2CF2BD4Q0ZDJN,"electricity consumption per person_(4244.0286, 48501.33]_1"
1596,0.3,A11R8G0FYA2UVQ,"electricity consumption per person_(4244.0286, 48501.33]_1"
1597,0.8,A3O9Q7AV4TDE4G,"electricity consumption per person_(4244.0286, 48501.33]_1"
1598,0.7,A1TM1ZFU4OIPTD,"electricity consumption per person_(4244.0286, 48501.33]_1"
1599,0.9,A35QZFRG4FKK3Z,"electricity consumption per person_(4244.0286, 48501.33]_1"
1600,0.7,A3L4RJUHA0CJEA,"electricity consumption per person_(4244.0286, 48501.33]_1"
1601,0.5,A1743ZO14I4NFO,"electricity consumption per person_(4244.0286, 48501.33]_1"
1602,0.3,A292IMAU5EW3MN,"electricity consumption per person_(4244.0286, 48501.33]_1"
1603,0.1,ANQG22MEKC96H,"electricity consumption per person_(4244.0286, 48501.33]_1"
1604,0.5,A8GWYS9O8FUEK,"electricity consumption per person_(4244.0286, 48501.33]_1"
1605,0.4,A2VU8AC7MY3721,"electricity consumption per person_(4244.0286, 48501.33]_1"
1606,0.4,A28VVLG6MDEQC4,"electricity consumption per person_(4244.0286, 48501.33]_1"
1607,0.7,A1YX741QQSMKPS,"electricity consumption per person_(4244.0286, 48501.33]_1"
1608,0.4,A1OIXGF4N7O93T,"electricity consumption per person_(4244.0286, 48501.33]_1"
1609,0.8,A1NKBXOTZAI1YK,"electricity consumption per person_(4244.0286, 48501.33]_1"
1611,0.3,A2ABSQBRUAUS4C,"electricity consumption per person_(4244.0286, 48501.33]"
1614,0.9,A37EV8RZ82WT8E,"electricity consumption per person_(4244.0286, 48501.33]"
1615,0.5,A1AQK667NBERJ1,"electricity consumption per person_(4244.0286, 48501.33]"
1616,0.2,A1GJA9DZS0F43K,"electricity consumption per person_(4244.0286, 48501.33]"
1621,0.4,ANMXMEB55AGM6,"electricity consumption per person_(4244.0286, 48501.33]"
1622,0.6,A86GVZDTI15V0,"electricity consumption per person_(4244.0286, 48501.33]"
1623,0.3,A364KJDYEBAWC9,"electricity consumption per person_(4244.0286, 48501.33]"
1626,0.6,ATB9VOR75W6P3,"electricity consumption per person_(4244.0286, 48501.33]"
1627,0.2,A1T16G11LQWFXC,"electricity consumption per person_(4244.0286, 48501.33]"
1628,0.6,A1M8GE34UYSUCB,"electricity consumption per person_(4244.0286, 48501.33]"
1629,0.1,A1D4I1QYL9713I,"electricity consumption per person_(4244.0286, 48501.33]"
1630,0.4,A1X0WT0A91ZCIH,"electricity consumption per person_(4244.0286, 48501.33]"
1631,0.6,A29AX5O8KL48F8,"electricity consumption per person_(4244.0286, 48501.33]"
1632,0.9,A10DCC73F2CKHC,"electricity consumption per person_(4244.0286, 48501.33]"
1633,0.6,A17ELSQUMU0QT6,"electricity consumption per person_(4244.0286, 48501.33]"
1634,0.4,A1ZRK6K5JUPJAV,"electricity consumption per person_(4244.0286, 48501.33]"
1635,0.4,A2P0T88FJMZXUM,"electricity consumption per person_(4244.0286, 48501.33]"
1636,0.7,A9DDL2ARURWLI,"electricity consumption per person_(4244.0286, 48501.33]"
1637,0.2,A2O7P3NAOR9TUG,"electricity consumption per person_(4244.0286, 48501.33]"
1638,0.2,A5UHPNDXCAO7O,"electricity consumption per person_(4244.0286, 48501.33]"
1639,0.4,A2YKW761AK4ZGY,"electricity consumption per person_(4244.0286, 48501.33]"
1640,0.2,A3HHDPKL3O3O7Y,"electricity consumption per person_(4244.0286, 48501.33]"
1641,0.5,A2M4YIC3XU2693,"electricity consumption per person_(4244.0286, 48501.33]"
1642,0.8,A1GF29TP5AVQ49,"electricity consumption per person_(4244.0286, 48501.33]"
1643,0.6,A3Y2Z6ZK6HEAC,"electricity consumption per person_(4244.0286, 48501.33]"
1650,0.5,A2CF2BD4Q0ZDJN,"electricity consumption per person_(4244.0286, 48501.33]"
1651,0.7,A11R8G0FYA2UVQ,"electricity consumption per person_(4244.0286, 48501.33]"
1652,0.2,A3O9Q7AV4TDE4G,"electricity consumption per person_(4244.0286, 48501.33]"
1653,0.3,A1TM1ZFU4OIPTD,"electricity consumption per person_(4244.0286, 48501.33]"
1654,0.4,A35QZFRG4FKK3Z,"electricity consumption per person_(4244.0286, 48501.33]"
1655,0.4,A3L4RJUHA0CJEA,"electricity consumption per person_(4244.0286, 48501.33]"
1656,0.5,A1743ZO14I4NFO,"electricity consumption per person_(4244.0286, 48501.33]"
1657,0.6,A292IMAU5EW3MN,"electricity consumption per person_(4244.0286, 48501.33]"
1658,0.8,ANQG22MEKC96H,"electricity consumption per person_(4244.0286, 48501.33]"
1659,0.3,A8GWYS9O8FUEK,"electricity consumption per person_(4244.0286, 48501.33]"
1660,0.3,A2VU8AC7MY3721,"electricity consumption per person_(4244.0286, 48501.33]"
1661,0.5,A28VVLG6MDEQC4,"electricity consumption per person_(4244.0286, 48501.33]"
1662,0.4,A1YX741QQSMKPS,"electricity consumption per person_(4244.0286, 48501.33]"
1663,0.4,A1OIXGF4N7O93T,"electricity consumption per person_(4244.0286, 48501.33]"
1664,0.3,A1NKBXOTZAI1YK,"electricity consumption per person_(4244.0286, 48501.33]"
1665,0.2,A2ABSQBRUAUS4C,medals
1666,0.1,ANMXMEB55AGM6,medals
1667,0.3,A1F2YZD2VD1CTM,medals
1668,0.6,ATB9VOR75W6P3,medals
1674,0.2,A3AJJHOAV7WIUQ,medals
1684,0.3,AX0KHOWMMM6Z2,medals
1685,0.3,A25D66AC4QUW2U,medals
1686,0.6,A341FR20648KIN,medals
1687,0.1,A2FZ2BWPSQADGM,medals
1690,0.8,AVHZJ2HQJG3NB,medals
1692,0.7,A3LA5P3N3KI8U7,medals
1695,0.6,AIC05ZT6F4AGF,medals
1703,0.3,AHPUVVEDSDA5F,medals
1705,0.6,A3L2UB07EZJAMD,medals
1706,0.4,A252Z0ZJ7PF59Q,medals
1707,0.4,AOPG07J95DDJT,medals
1708,0.3,A11R8G0FYA2UVQ,medals
1709,0.6,A1TM1ZFU4OIPTD,medals
1711,0.7,A3FCQN13WTL05Q,medals
1712,0.2,A2F48NO7AD9VKK,medals
1713,0.1,A2IU5TX5S0FA1C,medals
1714,0.7,A39J5RLVDTM6SM,medals
1715,0.5,A2YXL5GQ3LZUY0,medals
1716,0.7,AAU61MG2R6RH0,medals
1717,0.4,A1Q6IR9E7MW3BM,medals
1718,0.7,AIR4UQNPIMFCJ,medals
1719,0.4,A1SWTHM03SN731,medals
1720,0.8,AOPG07J95DDJT,"electricity consumption per person_[26.757, 1320.325]_0"
1721,0.6,A2OVMADBMBNWFK,"electricity consumption per person_[26.757, 1320.325]_0"
1722,0.6,A273EH17NSJRH0,"electricity consumption per person_[26.757, 1320.325]_0"
1723,0.7,AU849EHZNGV2Z,"electricity consumption per person_[26.757, 1320.325]_0"
1724,0.6,AVDF9O70MW7X8,"electricity consumption per person_[26.757, 1320.325]_0"
1725,0.1,A1RWNYJA5X25YH,"electricity consumption per person_[26.757, 1320.325]_0"
1726,0.9,A3U7TRQS729GNW,"electricity consumption per person_[26.757, 1320.325]_0"
1727,0.8,A2AG45K4ULNBHF,"electricity consumption per person_[26.757, 1320.325]_0"
1728,0.8,A2OJ5XOEKTKRR9,"electricity consumption per person_[26.757, 1320.325]_0"
1737,0.2,AJ3F5RR0P8LZR,"electricity consumption per person_[26.757, 1320.325]_0"
1740,0.4,A3JT22BLG866CK,"electricity consumption per person_[26.757, 1320.325]_0"
1743,0.5,A1BAEFJ2OG7NJ0,"electricity consumption per person_[26.757, 1320.325]_0"
1744,0.8,A26U4IKXMXT0ZA,"electricity consumption per person_[26.757, 1320.325]_0"
1745,0.8,A1M8GE34UYSUCB,"electricity consumption per person_[26.757, 1320.325]_0"
1746,0.7,ANMXMEB55AGM6,"electricity consumption per person_[26.757, 1320.325]_0"
1747,0.7,A1A98K2NOI1QEC,"electricity consumption per person_[26.757, 1320.325]_0"
1748,0.1,A3NHJPE6326P9V,"electricity consumption per person_[26.757, 1320.325]_0"
1749,0.6,A1NKBXOTZAI1YK,"electricity consumption per person_[26.757, 1320.325]_0"
1750,0.2,AOPG07J95DDJT,"electricity consumption per person_[26.757, 1320.325]_1"
1751,0.4,A2OVMADBMBNWFK,"electricity consumption per person_[26.757, 1320.325]_1"
1752,0.7,A273EH17NSJRH0,"electricity consumption per person_[26.757, 1320.325]_1"
1753,0.3,AU849EHZNGV2Z,"electricity consumption per person_[26.757, 1320.325]_1"
1754,0.2,AVDF9O70MW7X8,"electricity consumption per person_[26.757, 1320.325]_1"
1755,0.1,A1RWNYJA5X25YH,"electricity consumption per person_[26.757, 1320.325]_1"
1756,0.4,A3U7TRQS729GNW,"electricity consumption per person_[26.757, 1320.325]_1"
1757,0.4,A2AG45K4ULNBHF,"electricity consumption per person_[26.757, 1320.325]_1"
1758,0.3,A2OJ5XOEKTKRR9,"electricity consumption per person_[26.757, 1320.325]_1"
1767,0.8,AJ3F5RR0P8LZR,"electricity consumption per person_[26.757, 1320.325]_1"
1770,0.2,A3JT22BLG866CK,"electricity consumption per person_[26.757, 1320.325]_1"
1773,0.3,A1BAEFJ2OG7NJ0,"electricity consumption per person_[26.757, 1320.325]_1"
1774,0.1,A26U4IKXMXT0ZA,"electricity consumption per person_[26.757, 1320.325]_1"
1775,0.3,A1M8GE34UYSUCB,"electricity consumption per person_[26.757, 1320.325]_1"
1776,0.3,ANMXMEB55AGM6,"electricity consumption per person_[26.757, 1320.325]_1"
1777,0.5,A1A98K2NOI1QEC,"electricity consumption per person_[26.757, 1320.325]_1"
1778,0.7,A3NHJPE6326P9V,"electricity consumption per person_[26.757, 1320.325]_1"
1779,0.2,A1NKBXOTZAI1YK,"electricity consumption per person_[26.757, 1320.325]_1"
1780,0.3,AOPG07J95DDJT,"electricity consumption per person_[26.757, 1320.325]"
1781,0.4,A2OVMADBMBNWFK,"electricity consumption per person_[26.757, 1320.325]"
1782,0.2,A273EH17NSJRH0,"electricity consumption per person_[26.757, 1320.325]"
1783,0.3,AU849EHZNGV2Z,"electricity consumption per person_[26.757, 1320.325]"
1784,0.2,AVDF9O70MW7X8,"electricity consumption per person_[26.757, 1320.325]"
1785,0.7,A1RWNYJA5X25YH,"electricity consumption per person_[26.757, 1320.325]"
1786,0.6,A3U7TRQS729GNW,"electricity consumption per person_[26.757, 1320.325]"
1787,0.1,A2AG45K4ULNBHF,"electricity consumption per person_[26.757, 1320.325]"
1788,0.4,A2OJ5XOEKTKRR9,"electricity consumption per person_[26.757, 1320.325]"
1797,0.5,AJ3F5RR0P8LZR,"electricity consumption per person_[26.757, 1320.325]"
1800,0.6,A3JT22BLG866CK,"electricity consumption per person_[26.757, 1320.325]"
1803,0.4,A1BAEFJ2OG7NJ0,"electricity consumption per person_[26.757, 1320.325]"
1804,0.8,A26U4IKXMXT0ZA,"electricity consumption per person_[26.757, 1320.325]"
1805,0.6,A1M8GE34UYSUCB,"electricity consumption per person_[26.757, 1320.325]"
1806,0.6,ANMXMEB55AGM6,"electricity consumption per person_[26.757, 1320.325]"
1807,0.1,A1A98K2NOI1QEC,"electricity consumption per person_[26.757, 1320.325]"
1808,0.2,A3NHJPE6326P9V,"electricity consumption per person_[26.757, 1320.325]"
1809,0.8,A1NKBXOTZAI1YK,"electricity consumption per person_[26.757, 1320.325]"
1810,0.3,A1R0689JPSQ3OF,"electricity consumption_(55576666666.667, 3890000000000]_0"
1811,0.2,A1EUK516LU9118,"electricity consumption_(55576666666.667, 3890000000000]_0"
1815,0.4,A10DCC73F2CKHC,"electricity consumption_(55576666666.667, 3890000000000]_0"
1816,0.1,A1F2YZD2VD1CTM,"electricity consumption_(55576666666.667, 3890000000000]_0"
1822,0.2,AOQCHCD338WQE,"electricity consumption_(55576666666.667, 3890000000000]_0"
1823,0.6,A1NITMHYG5YL3H,"electricity consumption_(55576666666.667, 3890000000000]_0"
1824,0.3,A15FXHC1CVNW31,"electricity consumption_(55576666666.667, 3890000000000]_0"
1825,0.3,A3IUIBMPBYHAF4,"electricity consumption_(55576666666.667, 3890000000000]_0"
1826,0.3,A1Q6IR9E7MW3BM,"electricity consumption_(55576666666.667, 3890000000000]_0"
1827,0.2,A3LE78DP9ZK2R7,"electricity consumption_(55576666666.667, 3890000000000]_0"
1828,0.3,A2WC2NO555XU3J,"electricity consumption_(55576666666.667, 3890000000000]_0"
1829,0.5,A3MKZ4HSQKNNOO,"electricity consumption_(55576666666.667, 3890000000000]_0"
1830,0.2,A1ZIFC5AFQCDZT,"electricity consumption_(55576666666.667, 3890000000000]_0"
1831,0.2,A3L2UB07EZJAMD,"electricity consumption_(55576666666.667, 3890000000000]_0"
1832,0.2,AVHZJ2HQJG3NB,"electricity consumption_(55576666666.667, 3890000000000]_0"
1833,0.2,A1JQJAWQ9YWTC3,"electricity consumption_(55576666666.667, 3890000000000]_0"
1834,0.1,AMA18W8F60Y2J,"electricity consumption_(55576666666.667, 3890000000000]_0"
1835,0.4,ADEMAGRRRGSPT,"electricity consumption_(55576666666.667, 3890000000000]_0"
1836,0.1,A2YRYS17DU3A8R,"electricity consumption_(55576666666.667, 3890000000000]_0"
1837,0.5,A1GF29TP5AVQ49,"electricity consumption_(55576666666.667, 3890000000000]_0"
1838,0.7,ATJFUHXPYHISH,"electricity consumption_(55576666666.667, 3890000000000]_0"
1839,0.2,A1743ZO14I4NFO,"electricity consumption_(55576666666.667, 3890000000000]_0"
1840,0.3,A3HMBHM8HJLKRD,"electricity consumption_(55576666666.667, 3890000000000]_0"
1841,0.8,A2IFBLO7S1UYTZ,"electricity consumption_(55576666666.667, 3890000000000]_0"
1842,0.6,AMYURTQIMAC8T,"electricity consumption_(55576666666.667, 3890000000000]_0"
1843,0.3,A1TM1ZFU4OIPTD,"electricity consumption_(55576666666.667, 3890000000000]_0"
1844,0.1,A127F80LLYOQ22,"electricity consumption_(55576666666.667, 3890000000000]_0"
1845,0.2,AOTF48KUV9KWM,"electricity consumption_(55576666666.667, 3890000000000]_0"
1846,0.5,A22JBMOHQKHTSS,"electricity consumption_(55576666666.667, 3890000000000]_0"
1847,0.1,A1ER8K8UM70Y7T,"electricity consumption_(55576666666.667, 3890000000000]_0"
1848,0.4,A491WHP3DPYZN,"electricity consumption_(55576666666.667, 3890000000000]_0"
1850,0.2,AVIH7MSMSTZCW,"electricity consumption_(55576666666.667, 3890000000000]_0"
1851,0.6,A30J1AQYJ3YTQP,"electricity consumption_(55576666666.667, 3890000000000]_0"
1852,0.3,A1KH1O9AZ7S642,"electricity consumption_(55576666666.667, 3890000000000]_0"
1853,0.1,A2P55H14NL382M,"electricity consumption_(55576666666.667, 3890000000000]_0"
1854,0.3,ATB9VOR75W6P3,"electricity consumption_(55576666666.667, 3890000000000]_0"
1855,0.8,A1R0689JPSQ3OF,"electricity consumption_(55576666666.667, 3890000000000]_1"
1856,0.7,A1EUK516LU9118,"electricity consumption_(55576666666.667, 3890000000000]_1"
1860,0.8,A10DCC73F2CKHC,"electricity consumption_(55576666666.667, 3890000000000]_1"
1861,0.5,A1F2YZD2VD1CTM,"electricity consumption_(55576666666.667, 3890000000000]_1"
1867,0.4,AOQCHCD338WQE,"electricity consumption_(55576666666.667, 3890000000000]_1"
1868,0.1,A1NITMHYG5YL3H,"electricity consumption_(55576666666.667, 3890000000000]_1"
1869,0.1,A15FXHC1CVNW31,"electricity consumption_(55576666666.667, 3890000000000]_1"
1870,0.9,A3IUIBMPBYHAF4,"electricity consumption_(55576666666.667, 3890000000000]_1"
1871,0.5,A1Q6IR9E7MW3BM,"electricity consumption_(55576666666.667, 3890000000000]_1"
1872,0.9,A3LE78DP9ZK2R7,"electricity consumption_(55576666666.667, 3890000000000]_1"
1873,0.8,A2WC2NO555XU3J,"electricity consumption_(55576666666.667, 3890000000000]_1"
1874,0.7,A3MKZ4HSQKNNOO,"electricity consumption_(55576666666.667, 3890000000000]_1"
1875,0.1,A1ZIFC5AFQCDZT,"electricity consumption_(55576666666.667, 3890000000000]_1"
1876,0.9,A3L2UB07EZJAMD,"electricity consumption_(55576666666.667, 3890000000000]_1"
1877,0.7,AVHZJ2HQJG3NB,"electricity consumption_(55576666666.667, 3890000000000]_1"
1878,0.7,A1JQJAWQ9YWTC3,"electricity consumption_(55576666666.667, 3890000000000]_1"
1879,0.8,AMA18W8F60Y2J,"electricity consumption_(55576666666.667, 3890000000000]_1"
1880,0.7,ADEMAGRRRGSPT,"electricity consumption_(55576666666.667, 3890000000000]_1"
1881,0.1,A2YRYS17DU3A8R,"electricity consumption_(55576666666.667, 3890000000000]_1"
1882,0.7,A1GF29TP5AVQ49,"electricity consumption_(55576666666.667, 3890000000000]_1"
1883,0.9,ATJFUHXPYHISH,"electricity consumption_(55576666666.667, 3890000000000]_1"
1884,0.9,A1743ZO14I4NFO,"electricity consumption_(55576666666.667, 3890000000000]_1"
1885,0.7,A3HMBHM8HJLKRD,"electricity consumption_(55576666666.667, 3890000000000]_1"
1886,0.2,A2IFBLO7S1UYTZ,"electricity consumption_(55576666666.667, 3890000000000]_1"
1887,0.2,AMYURTQIMAC8T,"electricity consumption_(55576666666.667, 3890000000000]_1"
1888,0.7,A1TM1ZFU4OIPTD,"electricity consumption_(55576666666.667, 3890000000000]_1"
1889,0.8,A127F80LLYOQ22,"electricity consumption_(55576666666.667, 3890000000000]_1"
1890,0.9,AOTF48KUV9KWM,"electricity consumption_(55576666666.667, 3890000000000]_1"
1891,0.5,A22JBMOHQKHTSS,"electricity consumption_(55576666666.667, 3890000000000]_1"
1892,0.7,A1ER8K8UM70Y7T,"electricity consumption_(55576666666.667, 3890000000000]_1"
1893,0.8,A491WHP3DPYZN,"electricity consumption_(55576666666.667, 3890000000000]_1"
1895,0.8,AVIH7MSMSTZCW,"electricity consumption_(55576666666.667, 3890000000000]_1"
1896,0.7,A30J1AQYJ3YTQP,"electricity consumption_(55576666666.667, 3890000000000]_1"
1897,0.7,A1KH1O9AZ7S642,"electricity consumption_(55576666666.667, 3890000000000]_1"
1898,0.1,A2P55H14NL382M,"electricity consumption_(55576666666.667, 3890000000000]_1"
1899,0.7,ATB9VOR75W6P3,"electricity consumption_(55576666666.667, 3890000000000]_1"
1900,0.6,A1R0689JPSQ3OF,"electricity consumption_(55576666666.667, 3890000000000]"
1901,0.4,A1EUK516LU9118,"electricity consumption_(55576666666.667, 3890000000000]"
1905,0.7,A10DCC73F2CKHC,"electricity consumption_(55576666666.667, 3890000000000]"
1906,0.5,A1F2YZD2VD1CTM,"electricity consumption_(55576666666.667, 3890000000000]"
1912,0.6,AOQCHCD338WQE,"electricity consumption_(55576666666.667, 3890000000000]"
1913,0.5,A1NITMHYG5YL3H,"electricity consumption_(55576666666.667, 3890000000000]"
1914,0.6,A15FXHC1CVNW31,"electricity consumption_(55576666666.667, 3890000000000]"
1915,0.5,A3IUIBMPBYHAF4,"electricity consumption_(55576666666.667, 3890000000000]"
1916,0.5,A1Q6IR9E7MW3BM,"electricity consumption_(55576666666.667, 3890000000000]"
1917,0.3,A3LE78DP9ZK2R7,"electricity consumption_(55576666666.667, 3890000000000]"
1918,0.5,A2WC2NO555XU3J,"electricity consumption_(55576666666.667, 3890000000000]"
1919,0.6,A3MKZ4HSQKNNOO,"electricity consumption_(55576666666.667, 3890000000000]"
1920,0.2,A1ZIFC5AFQCDZT,"electricity consumption_(55576666666.667, 3890000000000]"
1921,0.4,A3L2UB07EZJAMD,"electricity consumption_(55576666666.667, 3890000000000]"
1922,0.5,AVHZJ2HQJG3NB,"electricity consumption_(55576666666.667, 3890000000000]"
1923,0.3,A1JQJAWQ9YWTC3,"electricity consumption_(55576666666.667, 3890000000000]"
1924,0.7,AMA18W8F60Y2J,"electricity consumption_(55576666666.667, 3890000000000]"
1925,0.6,ADEMAGRRRGSPT,"electricity consumption_(55576666666.667, 3890000000000]"
1926,0.1,A2YRYS17DU3A8R,"electricity consumption_(55576666666.667, 3890000000000]"
1927,0.7,A1GF29TP5AVQ49,"electricity consumption_(55576666666.667, 3890000000000]"
1928,0.4,ATJFUHXPYHISH,"electricity consumption_(55576666666.667, 3890000000000]"
1929,0.5,A1743ZO14I4NFO,"electricity consumption_(55576666666.667, 3890000000000]"
1930,0.8,A3HMBHM8HJLKRD,"electricity consumption_(55576666666.667, 3890000000000]"
1931,0.2,A2IFBLO7S1UYTZ,"electricity consumption_(55576666666.667, 3890000000000]"
1932,0.1,AMYURTQIMAC8T,"electricity consumption_(55576666666.667, 3890000000000]"
1933,0.5,A1TM1ZFU4OIPTD,"electricity consumption_(55576666666.667, 3890000000000]"
1934,0.6,A127F80LLYOQ22,"electricity consumption_(55576666666.667, 3890000000000]"
1935,0.5,AOTF48KUV9KWM,"electricity consumption_(55576666666.667, 3890000000000]"
1936,0.5,A22JBMOHQKHTSS,"electricity consumption_(55576666666.667, 3890000000000]"
1937,0.4,A1ER8K8UM70Y7T,"electricity consumption_(55576666666.667, 3890000000000]"
1938,0.7,A491WHP3DPYZN,"electricity consumption_(55576666666.667, 3890000000000]"
1940,0.3,AVIH7MSMSTZCW,"electricity consumption_(55576666666.667, 3890000000000]"
1941,0.6,A30J1AQYJ3YTQP,"electricity consumption_(55576666666.667, 3890000000000]"
1942,0.3,A1KH1O9AZ7S642,"electricity consumption_(55576666666.667, 3890000000000]"
1943,0.6,A2P55H14NL382M,"electricity consumption_(55576666666.667, 3890000000000]"
1944,0.6,ATB9VOR75W6P3,"electricity consumption_(55576666666.667, 3890000000000]"
1945,0.6,A2CF2BD4Q0ZDJN,region_5_0
1946,0.3,A1PY5N4FASWD01,region_5_0
1947,0.8,A27SMEOPKV84VI,region_5_0
1948,0.2,A2VBSFSJXLZZ7A,region_5_0
1949,0.1,A6KIHXQ85IH67,region_5_0
1950,0.3,A1YY98SJG37KSU,region_5_0
1951,0.5,AH4W0KRSGIH0J,region_5_0
1952,0.7,A2VU8AC7MY3721,region_5_0
1953,0.9,A1ZD9SJXQ9C6EW,region_5_0
1954,0.5,A360G7Q6RO5XRL,region_5_0
1955,0.1,A3BGQS3TMP7RQG,region_5_0
1956,0.8,ACJK1CSODSI6N,region_5_0
1962,0.3,ATB9VOR75W6P3,region_5_0
1963,0.7,A2YXL5GQ3LZUY0,region_5_0
1964,0.8,A3Y2Z6ZK6HEAC,region_5_0
1965,0.9,ANMXMEB55AGM6,region_5_0
1966,0.3,ADAGUJNWMEPT6,region_5_0
1967,0.8,A3EIVR2LS7CCWB,region_5_0
1968,0.8,A1JSUTQQBKXS86,region_5_0
1969,0.2,A3O3RIY1ELZ6YR,region_5_0
1970,0.8,ANGB67ECCF73,region_5_0
1971,0.3,A34MRQ1OP87XC6,region_5_0
1972,0.4,A1QG4WF9ZTZTK2,region_5_0
1973,0.9,A2O2Q0LVWOWJ1G,region_5_0
1974,0.7,A356795ET25HER,region_5_0
1975,0.3,A2CF2BD4Q0ZDJN,region_5_1
1976,0.4,A1PY5N4FASWD01,region_5_1
1977,0.2,A27SMEOPKV84VI,region_5_1
1978,0.1,A2VBSFSJXLZZ7A,region_5_1
1979,0.8,A6KIHXQ85IH67,region_5_1
1980,0.7,A1YY98SJG37KSU,region_5_1
1981,0.6,AH4W0KRSGIH0J,region_5_1
1982,0.6,A2VU8AC7MY3721,region_5_1
1983,0.1,A1ZD9SJXQ9C6EW,region_5_1
1984,0.1,A360G7Q6RO5XRL,region_5_1
1985,0.4,A3BGQS3TMP7RQG,region_5_1
1986,0.2,ACJK1CSODSI6N,region_5_1
1992,0.4,ATB9VOR75W6P3,region_5_1
1993,0.3,A2YXL5GQ3LZUY0,region_5_1
1994,0.6,A3Y2Z6ZK6HEAC,region_5_1
1995,0.1,ANMXMEB55AGM6,region_5_1
1996,0.1,ADAGUJNWMEPT6,region_5_1
1997,0.2,A3EIVR2LS7CCWB,region_5_1
1998,0.2,A1JSUTQQBKXS86,region_5_1
1999,0.2,A3O3RIY1ELZ6YR,region_5_1
